0.00858949	0.0621583	0.0434	0.0627189	0.18233	-0.21567	2.84249	2.9071	4.20115	1.23511	3.59059	7.00139e-07	4.37203e-12	3.87827	18.2069	776.39	0.584443	1044.34	1934.42	0.539871	0.000752769	1130.63	5.7143e+06	2.09402e-05
0.00882154	0.0663834	0.0466873	0.0669348	0.18233	-0.240318	2.79311	2.72399	3.90534	1.22972	3.34975	7.2445e-07	5.51983e-12	4.62855	26.5048	824.94	0.575762	1066.83	1883.33	0.566457	0.000697944	974.522	5.65671e+06	2.10918e-05
0.00911613	0.0636326	0.0446974	0.0642515	0.20486	-0.134342	2.81335	3.18841	4.58327	1.23223	3.92884	6.93193e-07	4.69822e-12	4.20715	21.7232	805.943	0.573282	1060.03	1887.64	0.561563	0.000711318	1017.11	5.40964e+06	2.07383e-05
0.0106094	0.0636552	0.0446243	0.0645026	0.20486	-0.115636	2.78275	3.176	4.59078	1.23298	3.91593	6.76422e-07	4.73001e-12	4.4643	24.7292	838.206	0.566648	1085.02	1881.08	0.576809	0.000676025	956.056	5.30673e+06	2.00887e-05
0.0114547	0.0655076	0.0462988	0.06647	0.20486	-0.165121	2.69056	3.082	4.42475	1.22588	3.77814	7.45915e-07	6.20407e-12	4.63526	25.9803	807.428	0.577066	1048.04	1812.83	0.578123	0.000714697	893.849	4.67208e+06	2.18049e-05
0.0115967	0.0637981	0.0451016	0.0648129	0.20486	-0.272934	2.77662	3.1608	4.5422	1.22722	3.87898	6.83899e-07	4.27672e-12	4.21052	21.6387	787.831	0.55484	1034.8	1841.87	0.561822	0.000704263	1065.26	5.28748e+06	2.02678e-05
0.0121115	0.0629523	0.0456378	0.0640766	0.163554	-0.363376	2.67276	2.55249	3.58375	1.21243	3.09471	6.84785e-07	4.65634e-12	4.59574	25.3692	823.823	0.548927	1057.69	1853.39	0.570679	0.000666317	1035.25	5.7802e+06	2.0035e-05
0.011022	0.0625035	0.0447916	0.0634379	0.211327	-0.310118	2.82667	3.33125	4.71801	1.22194	4.07057	6.35128e-07	3.90534e-12	4.56323	25.0547	821.483	0.535197	1061.05	1901.44	0.558022	0.000651501	1146.11	6.81182e+06	1.88807e-05
0.011524	0.0616018	0.0441344	0.0626408	0.211327	-0.275923	2.91355	3.37364	4.78827	1.22552	4.13446	6.5251e-07	3.79509e-12	4.34143	23.1559	811.093	0.553371	1061.68	1918.28	0.553454	0.000682253	1128.64	6.34356e+06	1.9345e-05
0.0111153	0.063504	0.0440996	0.0644388	0.211327	0.0459349	3.05374	3.2795	4.79204	1.25004	4.0995	7.47763e-07	5.24144e-12	4.19189	21.3086	764.562	0.587172	1022.56	1890.51	0.540891	0.000767984	1094.41	5.48645e+06	2.18671e-05
0.00993572	0.0631766	0.0427055	0.0639227	0.211327	0.0575294	3.18604	3.30599	4.94848	1.26651	4.18707	7.19459e-07	4.66896e-12	4.10125	20.5966	732.187	0.586455	1007.04	1899.07	0.530283	0.000800963	1163.53	5.3345e+06	2.12884e-05
0.0108488	0.0636382	0.0420553	0.0645256	0.200897	-0.0315304	3.23525	3.11344	4.77697	1.28231	3.99239	7.51692e-07	5.56959e-12	4.30141	22.8315	704.044	0.607245	993.093	1921.61	0.516801	0.000862509	1208.33	5.10503e+06	2.21099e-05
0.010413	0.066894	0.0448438	0.0676674	0.200897	-0.148724	3.1375	2.96889	4.47991	1.26862	3.76639	8.29153e-07	7.98958e-12	4.59154	24.9646	702.474	0.620009	978.309	1875.27	0.521689	0.000882608	1100.01	4.83146e+06	2.40462e-05
0.00966924	0.0610369	0.040786	0.0617686	0.196724	-0.376562	3.26416	3.18486	4.82333	1.26812	4.03878	6.80998e-07	5.25345e-12	4.60456	25.4315	741.03	0.590214	1029.88	1933.45	0.532665	0.000796478	1135.39	5.39871e+06	2.07009e-05
0.0116788	0.0633043	0.0429553	0.0643422	0.196933	-0.218722	3.20071	3.06071	4.5846	1.26125	3.86032	6.7201e-07	5.14363e-12	4.83146	28.8196	745.125	0.581386	1028.69	1916.69	0.536698	0.000780253	1126.66	5.42133e+06	2.04667e-05
0.0119876	0.0649592	0.0450365	0.0660248	0.196933	-0.158709	2.98322	2.98271	4.37275	1.24471	3.71262	6.90007e-07	5.01978e-12	4.54446	24.8156	777.661	0.564269	1032.57	1863.1	0.554223	0.000725598	1048.55	5.52364e+06	2.07303e-05
0.0118505	0.0602688	0.0417478	0.0613939	0.196933	-0.0205604	2.97539	3.20769	4.71721	1.24776	4.00243	6.32239e-07	3.4844e-12	4.4644	26.7073	755.326	0.56267	1035.02	1920.71	0.538876	0.000744937	1206.6	5.58395e+06	1.94681e-05
0.0144998	0.0667134	0.0466148	0.0682391	0.211536	-0.00787989	2.87852	3.09992	4.53795	1.24549	3.86092	7.29696e-07	4.8218e-12	4.39854	24.405	770.935	0.579289	1026.75	1847.41	0.555781	0.000751411	1040.73	4.85847e+06	2.16625e-05
0.0135891	0.0660538	0.046097	0.0674055	0.211536	-0.0921072	2.82651	3.13826	4.58893	1.24248	3.89922	6.63641e-07	4.22037e-12	4.58855	25.8786	824.862	0.561809	1075.17	1882.45	0.571158	0.000681095	982.709	5.49923e+06	1.99013e-05
0.0130959	0.0629016	0.0433322	0.0642203	0.211536	-0.12561	3.01229	3.29391	4.88172	1.25393	4.13035	6.82499e-07	4.88337e-12	4.93505	29.5988	875.937	0.55569	1104.4	1866.41	0.591726	0.000634396	883.564	5.71854e+06	1.95935e-05
0.013995	0.0652475	0.0442777	0.0667003	0.211536	-0.161038	3.01413	3.17144	4.77748	1.26269	4.00455	7.02817e-07	5.70419e-12	4.92766	28.8588	869.142	0.560571	1096.6	1846.48	0.593884	0.00064497	830.738	5.54414e+06	1.99711e-05
0.0121618	0.0613034	0.0424627	0.0624688	0.191926	-0.2175	2.82254	3.07235	4.51987	1.24492	3.82482	6.44425e-07	4.24774e-12	4.38577	22.903	837.693	0.567062	1095.77	1908.42	0.574179	0.000676933	941.595	5.52791e+06	1.91967e-05
0.0115892	0.0615013	0.0430843	0.0625541	0.167935	-0.225082	2.72585	2.68464	3.89783	1.23553	3.31694	6.45581e-07	4.00196e-12	4.08894	19.7499	799.193	0.570506	1069.05	1886.21	0.566771	0.000713853	974.864	5.05635e+06	1.96056e-05
0.0115229	0.064356	0.0455454	0.0653485	0.227808	-0.317238	2.90945	3.48605	5.00178	1.22925	4.28522	7.17043e-07	5.34617e-12	4.29994	21.5491	779.628	0.584588	1041.36	1837.19	0.566821	0.000749829	914.469	4.65428e+06	2.12721e-05
0.0112184	0.0626915	0.0448338	0.0636572	0.227808	-0.305496	2.86141	3.57867	5.08117	1.22228	4.37412	7.37379e-07	5.17351e-12	4.11684	20.0355	783.472	0.585451	1038.58	1820.85	0.570385	0.000747252	899.396	4.52231e+06	2.16107e-05
0.0121396	0.0628625	0.045593	0.0639938	0.227808	-0.370047	2.8811	3.55985	4.99655	1.21402	4.32174	6.95591e-07	5.06285e-12	4.63515	26.1864	844.487	0.564805	1082.48	1823.5	0.593628	0.000668815	801.873	4.947e+06	2.01971e-05
0.0116926	0.0611327	0.0441872	0.0622115	0.227808	-0.44024	3.05981	3.66183	5.15551	1.21767	4.45888	6.55411e-07	3.90606e-12	4.1442	21.3743	834.425	0.556187	1080.86	1855.63	0.582475	0.000666552	902.818	5.30881e+06	1.9404e-05
0.0126229	0.0596674	0.0421915	0.0609595	0.186919	-0.130085	2.87608	3.06629	4.43027	1.23524	3.78761	6.15847e-07	3.65347e-12	4.57211	26.1114	891.031	0.529628	1117.77	1848.32	0.604749	0.0005944	847.261	5.79069e+06	1.78639e-05
0.0129845	0.0628752	0.04449	0.0641719	0.186919	-0.166885	2.80535	2.91279	4.20138	1.2334	3.59263	6.36092e-07	4.01557e-12	4.66485	27.1825	876.446	0.5269	1097.55	1822.72	0.602147	0.000601177	876.086	5.72861e+06	1.84031e-05
0.0132053	0.0625093	0.0436143	0.063859	0.186919	-0.10481	2.81372	2.92706	4.28573	1.24395	3.64113	6.6078e-07	3.41337e-12	3.57538	15.6082	804.169	0.550153	1051.06	1869.03	0.562358	0.000684126	1087.64	5.64082e+06	1.94877e-05
0.0138167	0.0692872	0.0474539	0.0706182	0.21237	0.0306172	2.77112	3.0073	4.4753	1.25483	3.77365	7.43147e-07	4.79102e-12	4.06793	20.211	773.028	0.572262	1018.94	1864.52	0.54649	0.000740287	1120.37	5.53433e+06	2.14973e-05
0.0131073	0.0714734	0.0491163	0.072631	0.21237	0.0158943	2.74656	2.92397	4.32383	1.24919	3.65258	8.24824e-07	6.873e-12	4.53045	24.561	735.904	0.594313	984.772	1866.68	0.527554	0.000807595	1141.9	5.54711e+06	2.36238e-05
0.0125695	0.0660989	0.0442809	0.0672517	0.21237	0.0351122	3.17403	3.15784	4.79598	1.27438	4.02431	7.51123e-07	6.15363e-12	4.7451	27.0733	737.481	0.586245	1000.72	1907.93	0.524505	0.000794928	1188.68	5.82422e+06	2.22191e-05
0.0123169	0.0689957	0.046168	0.0700532	0.21237	-0.0168897	3.17238	3.03156	4.59995	1.27464	3.86415	7.86998e-07	7.03325e-12	4.78711	27.5258	747.706	0.600673	1008.72	1879.7	0.536642	0.000803355	1062.35	5.25816e+06	2.30834e-05
0.0117309	0.0635773	0.0428114	0.06462	0.205486	-0.182698	3.45744	3.17992	4.7998	1.27392	4.05096	6.83633e-07	4.70012e-12	4.29678	22.068	776.352	0.575084	1042.35	1881.32	0.554054	0.000740751	1032.83	5.25282e+06	2.06087e-05
0.0101965	0.0582681	0.0400404	0.0591255	0.205486	-0.370526	3.49063	3.47542	5.13197	1.25862	4.37425	6.23123e-07	3.49299e-12	3.94049	18.4728	824.077	0.55844	1086.08	1882.66	0.576887	0.000677655	939.163	5.22355e+06	1.89328e-05
0.0106685	0.0639158	0.044899	0.0647692	0.205486	-0.220452	2.97451	3.17259	4.57663	1.23731	3.92548	7.09727e-07	4.77475e-12	3.99716	18.9752	718.179	0.595464	1007.66	1889.7	0.533237	0.00082913	1123.56	4.81844e+06	2.15199e-05
0.011775	0.0631742	0.0451888	0.0642319	0.211536	-0.315695	2.95417	3.29332	4.68116	1.22571	4.03667	7.30662e-07	5.4789e-12	4.87993	30.4308	649.062	0.602183	957.902	1928.16	0.496797	0.000927775	1343.09	5.20792e+06	2.19995e-05
0.0111426	0.0613657	0.0432409	0.0623396	0.211536	-0.221546	2.87884	3.39328	4.89203	1.23327	4.18485	6.99065e-07	5.02637e-12	4.88075	30.4906	655.643	0.595302	967.889	1964.22	0.492759	0.000907968	1398.84	5.64959e+06	2.12654e-05
0.012729	0.0652345	0.0459766	0.0664335	0.211536	-0.269564	2.84342	3.18418	4.60095	1.23194	3.9227	7.18809e-07	5.75773e-12	4.8616	29.368	695.659	0.59516	988.293	1905.67	0.518607	0.000855535	1196.06	5.18974e+06	2.1902e-05
0.0111687	0.0635916	0.0441917	0.0645343	0.211536	-0.226769	2.99801	3.27788	4.78678	1.24193	4.07092	6.89415e-07	5.12429e-12	4.79606	29.3498	697.975	0.584814	991.591	1919.67	0.516542	0.000837873	1244.54	5.46951e+06	2.10772e-05
0.0105683	0.0646043	0.0431713	0.0654319	0.200897	-0.0468982	3.17152	3.07032	4.65347	1.27084	3.90189	6.89151e-07	4.87767e-12	4.73949	28.2752	728.663	0.583299	1012.25	1913.87	0.528903	0.000800507	1175.31	5.42932e+06	2.09798e-05
0.0118055	0.0688173	0.0472332	0.0697895	0.200897	-0.0834197	2.85833	2.87861	4.25329	1.24966	3.59729	7.48271e-07	6.23352e-12	5.31243	35.8944	697.803	0.594425	979.356	1888.49	0.518592	0.000851852	1205.43	5.1516e+06	2.2322e-05
0.0115417	0.0695542	0.0486175	0.0704718	0.210493	-0.0388484	2.78878	2.98691	4.32957	1.23836	3.69887	7.66172e-07	6.67189e-12	5.69473	41.8127	687.451	0.598435	969.541	1904.62	0.509047	0.000870513	1265.83	5.30231e+06	2.2602e-05
0.0114484	0.0722874	0.0498224	0.0731535	0.210493	-0.103801	2.72532	2.87741	4.22487	1.24397	3.57941	8.04702e-07	7.5914e-12	5.50168	37.4703	726.38	0.598572	986.342	1874.99	0.526051	0.000824047	1140.43	5.32339e+06	2.32602e-05
0.0101908	0.0689758	0.0484715	0.0696913	0.210493	-0.127411	2.61883	3.02036	4.34261	1.22892	3.71177	7.95247e-07	7.43999e-12	5.56528	39.1975	716.236	0.608858	989.52	1916.8	0.516236	0.00085008	1191.35	5.38637e+06	2.30647e-05
0.0103346	0.0661101	0.0462242	0.0668811	0.210493	-0.150704	2.73764	3.14727	4.55374	1.23475	3.88608	7.21197e-07	5.99601e-12	4.987	30.7734	763.307	0.602569	1042.16	1944.2	0.536035	0.000789419	1107.66	5.36053e+06	2.14389e-05
0.00902873	0.0636857	0.0438967	0.0642918	0.194012	-0.187518	2.85837	3.01769	4.41975	1.24552	3.75858	7.12221e-07	5.40974e-12	4.32017	22.1446	814.499	0.586505	1070.7	1867.98	0.573184	0.00072008	902.844	4.84129e+06	2.10689e-05
0.00878018	0.0584269	0.0414728	0.0590547	0.194012	-0.225026	2.8051	3.2853	4.67806	1.22737	4.03228	6.26297e-07	3.79018e-12	3.99774	19.1266	775.628	0.572176	1060.34	1909.57	0.555281	0.000737694	1057.64	5.08139e+06	1.94524e-05
0.00770736	0.0649145	0.045803	0.065339	0.194012	-0.284599	2.79414	2.96932	4.2358	1.22856	3.64798	6.71987e-07	4.36955e-12	4.013	19.4573	721.679	0.583363	1013.53	1899.69	0.533526	0.000808341	1163.26	4.99749e+06	2.0691e-05
0.00913507	0.0663633	0.0475394	0.066957	0.194012	-0.259738	2.74862	2.89757	4.08109	1.21991	3.53476	7.81623e-07	6.95293e-12	4.59613	25.6587	683.195	0.603236	965.566	1861.77	0.518628	0.000882963	1156.03	4.85598e+06	2.33346e-05
0.0107879	0.0671698	0.0484014	0.0679982	0.171065	-0.191218	2.62487	2.51572	3.53429	1.21543	3.05768	8.03178e-07	7.86091e-12	4.89327	28.9343	646.505	0.612118	940.466	1889.9	0.497626	0.000946812	1273.45	5.0008e+06	2.37567e-05
0.0116175	0.0687396	0.0490883	0.0696813	0.174402	-0.217464	2.63582	2.50286	3.55283	1.21963	3.05256	7.61545e-07	6.30247e-12	4.48116	24.1876	702.484	0.592024	976.588	1853.16	0.526986	0.000842758	1141.18	4.93019e+06	2.23869e-05
0.0118357	0.0649613	0.0464557	0.0659995	0.184833	-0.155698	2.64039	2.80053	3.9787	1.22073	3.41868	6.74018e-07	3.94122e-12	3.94787	19.2845	765.663	0.561436	1026.6	1867.69	0.549661	0.000733268	1114.54	5.36867e+06	1.99729e-05
0.0115217	0.0636488	0.0450012	0.0646526	0.184833	-0.111995	2.69554	2.85887	4.1073	1.22911	3.51387	6.62534e-07	3.59808e-12	3.89306	18.8272	800.756	0.559181	1055.06	1862.97	0.566334	0.000698316	1028	5.20137e+06	1.96124e-05
0.0105599	0.0639548	0.0456577	0.0647899	0.184833	-0.117362	2.65896	2.85281	4.04824	1.222	3.48612	7.23218e-07	4.84494e-12	4.39502	23.6914	776.961	0.578024	1032.3	1861.65	0.55451	0.000743954	1040.79	5.12977e+06	2.12295e-05
0.0103014	0.0651427	0.0475725	0.0659208	0.196724	-0.0413063	2.57808	2.98425	4.13525	1.2098	3.61037	7.22643e-07	5.10335e-12	4.61077	26.6234	743.441	0.591459	1018.23	1928.06	0.528113	0.000795569	1174.74	5.56918e+06	2.14242e-05
0.0111416	0.0636345	0.0462347	0.0645719	0.196724	-0.101177	2.65794	3.04659	4.2549	1.21445	3.69992	6.7826e-07	4.4326e-12	4.40327	23.1137	788.441	0.567556	1047.17	1913.85	0.547152	0.000719845	1125.36	5.89653e+06	2.01564e-05
0.0099893	0.0649882	0.0469386	0.06572	0.196724	-0.199088	2.65963	2.99337	4.1911	1.21517	3.63746	7.08036e-07	5.2016e-12	4.45418	23.4196	788.473	0.570877	1040.18	1873.38	0.555242	0.000724028	1039.42	5.54919e+06	2.08286e-05
0.0108207	0.0630668	0.0455485	0.063958	0.196724	-0.233813	2.6925	3.07584	4.31901	1.21612	3.74058	6.93174e-07	4.96185e-12	4.45514	23.7005	819.516	0.563453	1062.83	1859.49	0.571574	0.000687544	961.926	5.47042e+06	2.02646e-05
0.00983141	0.063285	0.0449675	0.0640136	0.208198	-0.431225	2.85135	3.2524	4.62997	1.22316	3.9782	6.9596e-07	4.84767e-12	4.2978	22.2206	817.764	0.565602	1062.26	1839.76	0.577391	0.000691645	919.772	5.07006e+06	2.04464e-05
0.00944474	0.0654436	0.0452029	0.06609	0.223427	-0.382515	3.1156	3.38065	4.94276	1.24373	4.20461	7.18921e-07	4.69776e-12	3.99544	19.2058	792.906	0.581333	1048.23	1855.02	0.565074	0.000733167	972.336	4.84569e+06	2.11707e-05
0.00895477	0.0687913	0.047679	0.0693384	0.223427	-0.230267	2.96325	3.22227	4.68607	1.24093	3.99861	8.32382e-07	6.23352e-12	4.08244	20.566	716.898	0.616195	984.936	1863.72	0.528478	0.00085953	1116.65	4.6119e+06	2.38038e-05
0.00978618	0.0711579	0.0491698	0.0717933	0.223427	-0.235293	2.94756	3.11209	4.54399	1.24359	3.87016	9.02409e-07	8.05128e-12	4.36645	23.0619	738.926	0.634476	996.045	1883.14	0.528927	0.000858646	1066.97	4.8228e+06	2.51369e-05
0.0117354	0.0678941	0.0463346	0.0688682	0.223427	-0.174645	3.05507	3.24427	4.82204	1.25593	4.07457	8.40277e-07	6.83779e-12	4.37657	23.728	727.539	0.620818	993.977	1936.33	0.513331	0.000853312	1207.53	5.46899e+06	2.36841e-05
0.0124805	0.0670677	0.0473861	0.0681868	0.190883	-0.130106	2.71435	2.79941	4.02825	1.23207	3.44908	7.39776e-07	5.31436e-12	4.33053	22.8399	781.474	0.603687	1050.4	1974.02	0.532112	0.000772498	1169.58	5.75972e+06	2.154e-05
0.0122201	0.0640307	0.0454717	0.0651557	0.186294	-0.183605	2.67254	2.85921	4.09691	1.22608	3.50563	6.87211e-07	4.40015e-12	4.35524	23.272	845.96	0.567832	1088.5	1889.39	0.576115	0.000671228	973.449	5.45481e+06	2.00234e-05
0.0118666	0.0627558	0.0438948	0.0638378	0.178575	-0.183115	2.69091	2.79732	4.06825	1.23537	3.45572	6.54198e-07	3.47421e-12	3.8676	18.5973	793.88	0.572713	1063.78	1924.86	0.552652	0.00072141	1110.44	5.3941e+06	1.97579e-05
0.0109295	0.0671866	0.0470707	0.0680374	0.196933	-0.162192	2.5688	2.89448	4.18377	1.22953	3.55885	7.52005e-07	5.25446e-12	4.39121	24.8693	736.592	0.604185	1013.9	1895.23	0.534975	0.000820244	1118.33	4.80488e+06	2.23541e-05
0.0113553	0.0663686	0.0465524	0.067301	0.196933	-0.18609	2.604	2.92615	4.23035	1.22911	3.59657	7.44744e-07	5.74704e-12	5.09657	33.696	696.141	0.594323	979.232	1899.16	0.515612	0.000853739	1234.22	5.22848e+06	2.21796e-05
0.012063	0.0633607	0.0441036	0.0644684	0.196933	-0.205096	2.75873	3.05472	4.46523	1.23984	3.78736	6.77205e-07	4.76732e-12	5.1802	34.9981	727.695	0.582191	1014.91	1940.98	0.522888	0.000800048	1243.12	5.63269e+06	2.04953e-05
0.00997789	0.0631465	0.044532	0.0638995	0.196933	-0.169479	2.61978	3.08192	4.42227	1.22649	3.77994	6.72112e-07	4.62816e-12	4.64683	27.193	746.842	0.577402	1026.55	1938	0.529696	0.000773124	1194.01	5.83628e+06	2.0301e-05
0.0101553	0.0622998	0.0436835	0.0630921	0.203609	-0.0545189	2.79041	3.22717	4.66099	1.23497	3.98545	5.93415e-07	3.24211e-12	4.20343	22.197	763.878	0.563451	1057.6	2003.22	0.527948	0.00073762	1273.26	6.48885e+06	1.84329e-05
0.0080376	0.0610698	0.0420667	0.0615669	0.203609	-0.0449157	2.92715	3.30711	4.84014	1.24671	4.12302	6.61328e-07	4.42571e-12	4.43141	24.289	738.073	0.583347	1029.23	1971.37	0.522088	0.000790365	1240.15	5.93492e+06	2.01336e-05
0.00681076	0.0641517	0.0444853	0.0644811	0.203609	-0.0155246	2.8403	3.15765	4.57699	1.23921	3.913	7.20038e-07	5.72792e-12	4.95208	31.169	706.777	0.597237	997.453	1958.95	0.509176	0.000845014	1270.97	5.77614e+06	2.14997e-05
0.00738914	0.0653704	0.0455643	0.0657549	0.203609	-0.0415869	2.80833	3.09648	4.4686	1.23538	3.82531	7.57944e-07	6.77949e-12	5.50129	39.0837	669.223	0.60508	964.834	1951.36	0.494441	0.000904152	1333.26	5.67122e+06	2.24376e-05
0.00745535	0.0654326	0.045568	0.0658242	0.189631	-0.138401	2.7001	2.88088	4.16151	1.232	3.54925	7.27942e-07	5.75791e-12	5.40344	37.8707	709.764	0.593161	993.529	1958	0.50742	0.000835716	1292.62	5.98327e+06	2.13779e-05
0.00978312	0.0651313	0.0454371	0.0658304	0.221132	-0.204898	2.81785	3.35912	4.86678	1.23316	4.14232	6.82326e-07	5.10472e-12	5.61993	41.2151	718.896	0.575517	1001.12	1961.24	0.510452	0.000800557	1325.49	6.33086e+06	2.03333e-05
0.0114584	0.0655366	0.0454424	0.0664992	0.221132	-0.269652	2.91485	3.32534	4.86621	1.24011	4.12379	7.19006e-07	5.41609e-12	4.75692	27.1387	798.808	0.571239	1044.96	1878.81	0.55618	0.000715114	1059.93	5.61612e+06	2.07179e-05
0.0119742	0.0653183	0.045108	0.0663755	0.221132	-0.36078	2.99931	3.33154	4.90228	1.244	4.14442	6.93899e-07	5.42252e-12	5.28354	33.7224	896.55	0.528113	1098.06	1781.83	0.616254	0.00058905	826.791	5.47882e+06	1.93491e-05
0.0118047	0.0649582	0.0455355	0.0659909	0.221132	-0.275936	2.87752	3.35095	4.85627	1.23488	4.13804	7.01973e-07	5.22307e-12	4.71703	26.8286	851.182	0.555016	1078.58	1836.56	0.587283	0.000652053	924.572	5.36089e+06	2.03315e-05
0.00997789	0.0682127	0.0482932	0.0689056	0.210493	-0.298895	2.75422	3.0548	4.35865	1.22441	3.74032	7.68703e-07	6.6744e-12	4.74145	27.0642	807.26	0.577888	1042.16	1827.03	0.570414	0.000715863	944.524	5.076e+06	2.22898e-05
0.00930111	0.066105	0.0472312	0.0667242	0.210076	-0.387569	2.81807	3.14842	4.44781	1.21964	3.83995	7.53739e-07	7.40641e-12	5.304	33.471	858.044	0.562967	1075.51	1824.67	0.589427	0.000656105	862.374	5.63594e+06	2.11711e-05
0.00916787	0.0623579	0.0441083	0.0629981	0.210076	-0.328726	2.96867	3.33463	4.76273	1.22949	4.09989	6.83449e-07	5.05299e-12	4.69491	26.6923	841.33	0.560977	1080.87	1879.96	0.574946	0.000666774	955.417	5.81025e+06	1.99658e-05
0.00967372	0.0661692	0.0454025	0.0668406	0.238447	-0.414552	3.33443	3.5674	5.25186	1.25257	4.46842	6.93362e-07	5.32539e-12	4.68155	26.131	834.663	0.567113	1077.27	1868	0.5767	0.000679452	921.769	5.46797e+06	2.02127e-05
0.0105634	0.0648832	0.0440608	0.0657062	0.238447	-0.254714	3.30377	3.629	5.41178	1.26129	4.5772	7.17008e-07	5.38127e-12	4.62608	25.8168	840.656	0.568323	1075.72	1837.68	0.585367	0.000676047	869.032	5.15626e+06	2.06902e-05
0.0103813	0.0637371	0.0429546	0.0645463	0.238447	-0.155371	3.25848	3.69421	5.55115	1.26425	4.67039	7.3453e-07	5.15935e-12	4.12564	20.1984	776.475	0.585446	1034.18	1850.57	0.558847	0.000753979	982.744	4.86075e+06	2.16433e-05
0.0087154	0.0672372	0.0459361	0.0677671	0.238447	-0.228983	3.10181	3.51863	5.19085	1.25046	4.39989	7.89226e-07	6.59912e-12	4.37946	22.6969	781.74	0.604078	1036.09	1827.29	0.56701	0.000772735	895.533	4.34668e+06	2.30173e-05
0.00864633	0.0634673	0.0448765	0.0640228	0.18838	-0.247782	2.81499	2.94238	4.19774	1.2259	3.60705	6.6739e-07	4.04173e-12	4.27297	22.875	827.383	0.557508	1072.51	1868.66	0.573946	0.000673821	976.988	5.4966e+06	1.96459e-05
0.00952989	0.0622704	0.0446685	0.0629654	0.18838	-0.274177	2.72559	2.9918	4.21728	1.2162	3.63864	6.99993e-07	4.63812e-12	4.3491	23.3988	833.727	0.567797	1075.02	1846.34	0.582245	0.000681035	909.38	5.00081e+06	2.02807e-05
